,x,y,validity,timestamp_us
0,-1920.0,-1080.0,Invalid,246928631830
1,-1920.0,-1080.0,Invalid,246928643423
2,-1920.0,-1080.0,Invalid,246928654526
3,-1920.0,-1080.0,Invalid,246928665630
4,-1920.0,-1080.0,Invalid,246928676733
5,-1920.0,-1080.0,Invalid,246928687836
6,-1920.0,-1080.0,Invalid,246928698939
7,-1920.0,-1080.0,Invalid,246928710042
8,-1920.0,-1080.0,Invalid,246928721145
9,-1920.0,-1080.0,Invalid,246928732248
10,-1920.0,-1080.0,Invalid,246928743351
11,-1920.0,-1080.0,Invalid,246928754455
12,-1920.0,-1080.0,Invalid,246928765558
13,-1920.0,-1080.0,Invalid,246928776661
14,698.2416381835938,503.5628662109375,Valid,246928787764
15,713.802978515625,498.55047607421875,Valid,246928798867
16,714.3865356445312,499.5472106933594,Valid,246928809970
17,714.3369140625,500.4559020996094,Valid,246928821073
18,714.74462890625,501.74200439453125,Valid,246928832176
19,715.2222900390625,502.8348693847656,Valid,246928843280
20,715.5869140625,502.9238586425781,Valid,246928854383
21,715.840087890625,502.9153747558594,Valid,246928865486
22,715.7163696289062,502.9710998535156,Valid,246928876589
23,713.8594360351562,503.92388916015625,Valid,246928887692
24,694.4345703125,509.45062255859375,Valid,246928898795
25,664.5513305664062,516.3155517578125,Valid,246928909898
26,635.1298828125,523.0353393554688,Valid,246928921001
27,611.0880737304688,528.1175537109375,Valid,246928932105
28,592.8742065429688,533.3062744140625,Valid,246928943208
29,577.3825073242188,537.4013671875,Valid,246928954311
30,564.807373046875,540.7150268554688,Valid,246928965414
31,554.4100341796875,543.0337524414062,Valid,246928976517
32,546.342529296875,544.766845703125,Valid,246928987620
33,539.6747436523438,546.2792358398438,Valid,246928998723
34,535.0345458984375,547.0690307617188,Valid,246929009826
35,531.9963989257812,548.4602661132812,Valid,246929020930
36,530.2947998046875,548.8035278320312,Valid,246929032033
37,527.414794921875,548.903076171875,Valid,246929043136
38,524.6806640625,548.1401977539062,Valid,246929054239
39,522.464111328125,547.9114379882812,Valid,246929065342
40,519.7010498046875,547.448486328125,Valid,246929076445
41,517.2724609375,546.7942504882812,Valid,246929087548
42,515.31005859375,545.899169921875,Valid,246929098651
43,513.8675537109375,545.0811157226562,Valid,246929109755
44,508.1293029785156,548.4717407226562,Valid,246929120858
45,490.0667419433594,559.6529541015625,Valid,246929131961
46,466.04205322265625,575.028076171875,Valid,246929143064
47,444.75665283203125,589.377197265625,Valid,246929154167
48,426.39794921875,600.6895751953125,Valid,246929165270
49,411.66961669921875,609.990234375,Valid,246929176373
50,399.473876953125,616.7216186523438,Valid,246929187476
51,390.46856689453125,621.5004272460938,Valid,246929198580
52,381.1665344238281,624.2264404296875,Valid,246929209683
53,375.70587158203125,626.8737182617188,Valid,246929220786
54,375.63238525390625,632.0974731445312,Valid,246929231889
55,375.0783996582031,635.3128662109375,Valid,246929242992
56,372.3773498535156,636.7222900390625,Valid,246929254095
57,368.1793518066406,636.254150390625,Valid,246929265198
58,363.0751953125,634.4191284179688,Valid,246929276301
59,357.77545166015625,632.0408325195312,Valid,246929287405
60,346.5943298339844,627.7786865234375,Valid,246929298508
61,334.9087219238281,624.259765625,Valid,246929309611
