,x,y,validity,timestamp_us
0,889.924072265625,496.7201843261719,Valid,251288277484
1,889.24951171875,496.48822021484375,Valid,251288288811
2,888.5451049804688,496.9341125488281,Valid,251288299914
3,887.5880737304688,497.1165771484375,Valid,251288311017
4,886.5297241210938,497.6198425292969,Valid,251288322121
5,885.5647583007812,497.80108642578125,Valid,251288333224
6,884.8702392578125,497.8955993652344,Valid,251288344327
7,884.8388671875,497.984130859375,Valid,251288355430
8,885.3419189453125,497.7452392578125,Valid,251288366533
9,885.8628540039062,497.7841796875,Valid,251288377636
10,887.8811645507812,497.08831787109375,Valid,251288388739
11,890.2823486328125,495.7805480957031,Valid,251288399842
12,894.3029174804688,493.5285339355469,Valid,251288410946
13,897.883056640625,491.7021179199219,Valid,251288422049
14,901.4840698242188,490.162353515625,Valid,251288433152
15,905.4423828125,488.5765686035156,Valid,251288444255
16,909.4554443359375,487.519775390625,Valid,251288455358
17,912.9617919921875,486.33447265625,Valid,251288466461
18,915.9344482421875,485.0328674316406,Valid,251288477564
19,918.73486328125,483.3019104003906,Valid,251288488667
20,921.73486328125,481.9849548339844,Valid,251288499771
21,924.5014038085938,480.6925048828125,Valid,251288510874
22,923.49072265625,479.1087341308594,Valid,251288521977
23,916.7659301757812,476.45849609375,Valid,251288533080
24,896.5999755859375,469.5346374511719,Valid,251288544183
25,869.773681640625,458.5661315917969,Valid,251288555286
26,842.2325439453125,447.9544677734375,Valid,251288566389
27,817.4053955078125,438.47845458984375,Valid,251288577492
28,796.4976196289062,431.30657958984375,Valid,251288588596
29,778.9535522460938,425.81719970703125,Valid,251288599699
30,764.092529296875,421.0442810058594,Valid,251288610802
31,752.6465454101562,417.6583251953125,Valid,251288621905
32,744.9747314453125,415.5241394042969,Valid,251288633008
33,739.2328491210938,414.0617370605469,Valid,251288644111
34,734.5040283203125,412.7376403808594,Valid,251288655214
35,730.1522216796875,412.2939758300781,Valid,251288666317
36,726.9330444335938,412.26513671875,Valid,251288677421
37,724.3333129882812,412.63800048828125,Valid,251288688524
38,722.441162109375,412.74639892578125,Valid,251288699627
39,718.8280029296875,413.2909851074219,Valid,251288710730
40,713.6063232421875,414.7259216308594,Valid,251288721833
41,708.4194946289062,415.36309814453125,Valid,251288732936
42,703.403564453125,417.446533203125,Valid,251288744039
43,699.27490234375,419.5080871582031,Valid,251288755142
44,696.2756958007812,421.180419921875,Valid,251288766246
45,693.4110107421875,423.1643981933594,Valid,251288777349
46,691.5007934570312,424.8309631347656,Valid,251288788452
47,688.8465576171875,426.8387145996094,Valid,251288799555
48,686.9686889648438,428.4107360839844,Valid,251288810658
49,685.3692626953125,429.8908996582031,Valid,251288821761
50,684.7913818359375,431.2315673828125,Valid,251288832864
51,684.1433715820312,432.20635986328125,Valid,251288843967
52,683.5523681640625,432.8670654296875,Valid,251288855071
53,684.8125,433.2315368652344,Valid,251288866174
54,699.3886108398438,433.05615234375,Valid,251288877277
55,728.6207275390625,432.816162109375,Valid,251288888380
56,800.3989868164062,431.1302185058594,Valid,251288899483
57,938.4185180664062,429.3374938964844,Valid,251288910586
58,1096.5477294921875,430.0219421386719,Valid,251288921689
59,1231.212890625,429.5802001953125,Valid,251288932792
60,1327.17138671875,427.775634765625,Valid,251288943896
61,1391.9619140625,426.21270751953125,Valid,251288954999
62,1433.72412109375,425.055419921875,Valid,251288966102
63,1461.90771484375,424.41033935546875,Valid,251288977205
64,1480.4608154296875,424.87640380859375,Valid,251288988308
65,1494.2578125,426.05029296875,Valid,251288999411
66,1504.424560546875,425.8294372558594,Valid,251289010514
67,1511.1375732421875,424.2470703125,Valid,251289021617
68,1515.567138671875,423.0421447753906,Valid,251289032721
69,1531.3970947265625,423.400390625,Valid,251289043824
70,1552.7874755859375,422.82305908203125,Valid,251289054927
71,1578.011962890625,421.5012512207031,Valid,251289066030
72,1601.1085205078125,418.470947265625,Valid,251289077133
73,1618.1083984375,417.7822265625,Valid,251289088236
74,1630.1837158203125,417.5482177734375,Valid,251289099339
75,1639.3226318359375,417.2442626953125,Valid,251289110442
76,1645.74365234375,416.1585693359375,Valid,251289121546
77,1650.9276123046875,415.1670837402344,Valid,251289132649
78,1654.3426513671875,414.8211975097656,Valid,251289143752
79,1656.49951171875,415.7871398925781,Valid,251289154855
80,1657.566162109375,416.4137878417969,Valid,251289165958
81,1659.2911376953125,416.54364013671875,Valid,251289177061
82,1660.9031982421875,416.1961669921875,Valid,251289188164
83,1662.02294921875,415.8971252441406,Valid,251289199267
84,1662.7999267578125,415.7491149902344,Valid,251289210371
85,1662.633544921875,415.2777404785156,Valid,251289221474
86,1663.142578125,414.92791748046875,Valid,251289232577
87,1663.1259765625,414.5882263183594,Valid,251289243680
88,1664.346923828125,413.73193359375,Valid,251289254783
89,1664.56201171875,412.5400085449219,Valid,251289265886
90,1664.2998046875,411.675537109375,Valid,251289276989
91,1662.565185546875,407.62384033203125,Valid,251289288092
92,1660.8974609375,400.5736389160156,Valid,251289299196
93,1658.990234375,387.07586669921875,Valid,251289310299
94,1657.7803955078125,373.2129211425781,Valid,251289321402
95,1656.8419189453125,361.0558166503906,Valid,251289332505
96,1655.719482421875,350.31494140625,Valid,251289343608
97,1655.05419921875,341.8678283691406,Valid,251289354711
98,1654.100341796875,334.11444091796875,Valid,251289365814
99,1653.63720703125,328.2672424316406,Valid,251289376917
100,1650.830810546875,323.64874267578125,Valid,251289388021
101,1635.12744140625,318.8985290527344,Valid,251289399124
102,1575.8165283203125,312.2800598144531,Valid,251289410227
103,1479.8463134765625,305.2407531738281,Valid,251289421330
104,1357.07177734375,301.129638671875,Valid,251289432433
105,1208.671142578125,301.0830383300781,Valid,251289443536
106,1084.71337890625,299.117919921875,Valid,251289454639
107,997.166748046875,297.1963195800781,Valid,251289465742
