,x,y,validity,timestamp_us
0,715.8320922851562,484.4644470214844,Valid,244371287179
1,715.691162109375,484.1809387207031,Valid,244371298654
2,719.0006103515625,485.0954895019531,Valid,244371309757
3,728.880615234375,488.0654296875,Valid,244371320861
4,749.4603271484375,493.5708923339844,Valid,244371331964
5,776.3319091796875,500.1836242675781,Valid,244371343067
6,804.5371704101562,506.9339904785156,Valid,244371354170
7,829.9971923828125,512.9672241210938,Valid,244371365273
8,850.53076171875,517.9866943359375,Valid,244371376376
9,867.3342895507812,521.5797119140625,Valid,244371387479
10,881.1048583984375,524.4679565429688,Valid,244371398582
11,893.0458984375,526.2371215820312,Valid,244371409686
12,900.8873901367188,528.2305297851562,Valid,244371420789
13,907.0724487304688,529.97412109375,Valid,244371431892
14,912.7284545898438,532.4862060546875,Valid,244371442995
15,918.0256958007812,534.2716064453125,Valid,244371454098
16,922.1414794921875,535.4035034179688,Valid,244371465201
17,924.1602783203125,536.4047241210938,Valid,244371476304
18,925.4713134765625,537.4624633789062,Valid,244371487407
19,926.319580078125,538.1810913085938,Valid,244371498511
20,927.8679809570312,538.8594970703125,Valid,244371509614
21,927.87060546875,539.9371948242188,Valid,244371520717
22,919.3721923828125,541.9503784179688,Valid,244371531820
23,898.1053466796875,545.02099609375,Valid,244371542923
24,866.4359741210938,548.279296875,Valid,244371554026
25,818.9942626953125,552.7017211914062,Valid,244371565129
26,766.1271362304688,558.4514770507812,Valid,244371576232
27,717.3944091796875,563.9046630859375,Valid,244371587336
28,676.1541748046875,569.193359375,Valid,244371598439
29,642.7845458984375,572.68310546875,Valid,244371609542
30,617.5355224609375,576.6867065429688,Valid,244371620645
31,598.7425537109375,579.9328002929688,Valid,244371631748
32,585.1946411132812,582.1862182617188,Valid,244371642851
33,574.633056640625,583.447509765625,Valid,244371653954
34,567.2242431640625,584.2345581054688,Valid,244371665057
35,563.97021484375,585.895263671875,Valid,244371676161
36,560.5020751953125,587.093505859375,Valid,244371687264
37,557.4678344726562,588.0320434570312,Valid,244371698367
38,552.631103515625,587.6200561523438,Valid,244371709470
39,547.4454956054688,587.5330200195312,Valid,244371720573
40,532.021728515625,584.6632690429688,Valid,244371731676
41,504.3188171386719,579.8480834960938,Valid,244371742779
42,460.5567932128906,571.094482421875,Valid,244371753882
43,413.91827392578125,561.892333984375,Valid,244371764986
44,376.6795959472656,553.4931030273438,Valid,244371776089
45,350.16058349609375,547.2838745117188,Valid,244371787192
46,330.6640625,542.37548828125,Valid,244371798295
47,315.9222717285156,538.907470703125,Valid,244371809398
48,304.7633056640625,536.06396484375,Valid,244371820501
49,296.4163818359375,534.509033203125,Valid,244371831604
50,290.43109130859375,533.9224853515625,Valid,244371842707
51,285.80950927734375,533.162841796875,Valid,244371853811
52,282.3355407714844,532.3185424804688,Valid,244371864914
53,275.59686279296875,519.8963623046875,Valid,244371876017
54,267.7196044921875,492.89776611328125,Valid,244371887120
55,257.7398986816406,446.42230224609375,Valid,244371898223
56,251.2345733642578,396.54010009765625,Valid,244371909326
57,245.9488067626953,357.0901184082031,Valid,244371920429
58,241.8695068359375,329.66650390625,Valid,244371931532
59,239.2027130126953,310.0074157714844,Valid,244371942636
60,237.46527099609375,295.4945068359375,Valid,244371953739
61,236.1001434326172,285.31884765625,Valid,244371964842
62,233.588623046875,277.6966247558594,Valid,244371975945
63,231.64048767089844,273.47161865234375,Valid,244371987048
64,230.627685546875,270.8491516113281,Valid,244371998151
65,229.68707275390625,269.48681640625,Valid,244372009254
66,229.42274475097656,268.11962890625,Valid,244372020357
67,229.41343688964844,267.2214660644531,Valid,244372031461
68,231.64991760253906,266.5694274902344,Valid,244372042564
69,233.23056030273438,266.35693359375,Valid,244372053667
70,234.1201171875,266.3285827636719,Valid,244372064770
71,233.81976318359375,266.8099060058594,Valid,244372075873
72,233.2766571044922,267.00970458984375,Valid,244372086976
73,233.31639099121094,267.48236083984375,Valid,244372098079
74,233.72708129882812,267.57330322265625,Valid,244372109182
75,234.34613037109375,268.26312255859375,Valid,244372120286
76,234.77410888671875,268.3553161621094,Valid,244372131389
77,234.90480041503906,268.41424560546875,Valid,244372142492
78,231.13711547851562,274.03533935546875,Valid,244372153595
79,224.84544372558594,282.0926818847656,Valid,244372164698
80,194.7758331298828,391.74676513671875,Valid,244372175801
81,-1920.0,-1080.0,Invalid,244372186904
82,-1920.0,-1080.0,Invalid,244372198007
83,-1920.0,-1080.0,Invalid,244372209111
84,-1920.0,-1080.0,Invalid,244372220214
85,-1920.0,-1080.0,Invalid,244372231317
86,-1920.0,-1080.0,Invalid,244372242420
87,809.4473876953125,508.26715087890625,Valid,244372253523
88,807.0933227539062,501.2058410644531,Valid,244372264626
89,482.2857971191406,487.7687683105469,Valid,244372275729
90,447.8662109375,462.9629821777344,Valid,244372286832
91,402.0651550292969,434.3359375,Valid,244372297936
92,361.60479736328125,405.5777282714844,Valid,244372309039
93,335.2330627441406,376.83807373046875,Valid,244372320142
94,320.1016845703125,349.43463134765625,Valid,244372331245
95,311.6035461425781,323.6601257324219,Valid,244372342348
96,307.2203674316406,304.4625549316406,Valid,244372353451
97,305.82464599609375,289.5947570800781,Valid,244372364554
98,305.800537109375,279.11468505859375,Valid,244372375657
99,306.97894287109375,271.39007568359375,Valid,244372386761
100,307.6624450683594,265.7869567871094,Valid,244372397864
101,308.04205322265625,260.08984375,Valid,244372408967
102,308.447998046875,255.39817810058594,Valid,244372420070
103,308.99383544921875,252.34901428222656,Valid,244372431173
104,310.521240234375,250.23948669433594,Valid,244372442276
105,311.365966796875,248.521240234375,Valid,244372453379
106,312.1031494140625,247.1561737060547,Valid,244372464482
107,312.57208251953125,247.83206176757812,Valid,244372475586
108,313.1750793457031,249.5192108154297,Valid,244372486689
109,313.3277282714844,250.5226287841797,Valid,244372497792
110,313.7218017578125,250.76873779296875,Valid,244372508895
111,313.7924499511719,250.4341583251953,Valid,244372519998
112,314.1189880371094,250.59552001953125,Valid,244372531101
113,314.0137023925781,249.41917419433594,Valid,244372542204
114,313.9885559082031,248.99618530273438,Valid,244372553307
115,313.96600341796875,248.38482666015625,Valid,244372564411
116,314.2524108886719,248.5360107421875,Valid,244372575514
117,314.1318054199219,247.898193359375,Valid,244372586617
118,314.0516357421875,247.3474884033203,Valid,244372597720
119,313.6582336425781,247.03713989257812,Valid,244372608823
120,313.7655334472656,246.89471435546875,Valid,244372619926
121,313.9300231933594,246.7913818359375,Valid,244372631029
122,314.04425048828125,246.7709503173828,Valid,244372642132
123,314.17828369140625,246.62872314453125,Valid,244372653236
124,312.758056640625,246.74032592773438,Valid,244372664339
125,305.7267761230469,247.7174072265625,Valid,244372675442
126,291.51373291015625,249.28453063964844,Valid,244372686545
127,270.1961669921875,252.12332153320312,Valid,244372697648
128,246.45916748046875,255.0237579345703,Valid,244372708751
129,223.81491088867188,257.93695068359375,Valid,244372719854
130,204.28028869628906,260.2483825683594,Valid,244372730957
131,188.20944213867188,262.3830871582031,Valid,244372742061
132,175.80006408691406,264.2299499511719,Valid,244372753164
133,164.72181701660156,265.19818115234375,Valid,244372764267
134,155.1878204345703,266.0666198730469,Valid,244372775370
135,146.6709442138672,266.28271484375,Valid,244372786473
