,x,y,validity,timestamp_us
0,854.1275024414062,419.57952880859375,Valid,237453184902
1,855.0234375,418.625,Valid,237453196005
2,854.339111328125,418.6908874511719,Valid,237453207109
3,852.5880126953125,418.8351135253906,Valid,237453218212
4,851.6223754882812,419.1346435546875,Valid,237453229315
5,851.36962890625,419.2798156738281,Valid,237453240418
6,852.4952392578125,419.36419677734375,Valid,237453251521
7,853.0746459960938,419.7520751953125,Valid,237453262624
8,853.9312133789062,420.58001708984375,Valid,237453273727
9,854.6943359375,421.60406494140625,Valid,237453284830
10,855.55126953125,422.0899963378906,Valid,237453295934
11,856.2094116210938,422.0180358886719,Valid,237453307037
12,856.088134765625,421.6775817871094,Valid,237453318140
13,855.7308349609375,421.7110290527344,Valid,237453329243
14,854.9696655273438,421.93524169921875,Valid,237453340346
15,854.8580932617188,422.0308532714844,Valid,237453351449
16,855.0272216796875,421.89007568359375,Valid,237453362552
17,855.5982055664062,421.9479675292969,Valid,237453373655
18,856.2098388671875,422.3118896484375,Valid,237453384759
19,856.2916870117188,422.9394836425781,Valid,237453395862
20,856.6052856445312,423.22161865234375,Valid,237453406965
21,856.911376953125,423.1943359375,Valid,237453418068
22,857.6512451171875,423.05914306640625,Valid,237453429171
23,855.1614379882812,423.00799560546875,Valid,237453440274
24,846.7776489257812,422.850830078125,Valid,237453451377
25,832.1686401367188,422.1586608886719,Valid,237453462480
26,806.3594970703125,420.9034118652344,Valid,237453473584
27,782.1917724609375,419.09576416015625,Valid,237453484687
28,759.518310546875,417.4438781738281,Valid,237453495790
29,738.6091918945312,415.416259765625,Valid,237453506893
30,721.1533203125,414.25885009765625,Valid,237453517996
31,707.8797607421875,414.20806884765625,Valid,237453529099
32,697.2947998046875,414.762939453125,Valid,237453540202
33,688.6998291015625,415.7236328125,Valid,237453551305
34,681.646240234375,415.5628662109375,Valid,237453562409
35,675.7970581054688,414.74853515625,Valid,237453573512
36,670.916259765625,415.353515625,Valid,237453584615
37,666.3269653320312,415.8626708984375,Valid,237453595718
38,663.1561889648438,417.1246032714844,Valid,237453606821
39,660.2640380859375,416.8537902832031,Valid,237453617924
40,658.8304443359375,417.2426452636719,Valid,237453629027
41,657.1416625976562,417.5245361328125,Valid,237453640130
42,655.7122192382812,417.84344482421875,Valid,237453651234
43,654.149658203125,418.3435363769531,Valid,237453662337
44,653.31982421875,418.5092468261719,Valid,237453673440
45,652.3732299804688,418.8443603515625,Valid,237453684543
46,651.6593017578125,418.6929626464844,Valid,237453695646
47,651.2965087890625,418.3616638183594,Valid,237453706749
48,651.052978515625,417.3896179199219,Valid,237453717852
49,650.3653564453125,416.0742492675781,Valid,237453728955
50,637.0478515625,414.43194580078125,Valid,237453740059
51,618.1854858398438,413.0692138671875,Valid,237453751162
52,578.9993286132812,412.337158203125,Valid,237453762265
53,507.57373046875,410.6103515625,Valid,237453773368
54,441.3642883300781,407.0435791015625,Valid,237453784471
55,390.01019287109375,405.0865783691406,Valid,237453795574
56,350.74761962890625,403.78717041015625,Valid,237453806677
57,322.6360168457031,402.4007873535156,Valid,237453817780
58,301.4462585449219,401.42535400390625,Valid,237453828884
59,286.18402099609375,401.49554443359375,Valid,237453839987
60,275.07958984375,401.4975891113281,Valid,237453851090
61,266.9311828613281,400.9958190917969,Valid,237453862193
62,260.99835205078125,400.2251892089844,Valid,237453873296
63,256.95361328125,398.87921142578125,Valid,237453884399
64,254.43753051757812,396.882568359375,Valid,237453895502
65,252.0528564453125,395.1361999511719,Valid,237453906605
66,249.5938720703125,394.3135986328125,Valid,237453917709
67,247.6420440673828,394.28570556640625,Valid,237453928812
