,x,y,validity,timestamp_us
0,-1920.0,-1080.0,Invalid,358241020258
1,-1920.0,-1080.0,Invalid,358241031841
2,-1920.0,-1080.0,Invalid,358241042944
3,-1920.0,-1080.0,Invalid,358241054048
4,-1920.0,-1080.0,Invalid,358241065151
5,-1920.0,-1080.0,Invalid,358241076254
6,-1920.0,-1080.0,Invalid,358241087357
7,-1920.0,-1080.0,Invalid,358241098460
8,-1920.0,-1080.0,Invalid,358241109563
9,-1920.0,-1080.0,Invalid,358241120666
10,1400.8221435546875,880.8438720703125,Valid,358241131769
11,1416.824462890625,876.7089233398438,Valid,358241142873
12,1430.9951171875,873.0471801757812,Valid,358241153976
13,1356.1881103515625,722.3191528320312,Valid,358241165079
14,-1920.0,-1080.0,Invalid,358241176182
15,-1920.0,-1080.0,Invalid,358241187285
16,1276.831298828125,568.5081787109375,Valid,358241198388
17,1265.5562744140625,539.214599609375,Valid,358241209491
18,1258.1593017578125,519.1991577148438,Valid,358241220594
19,1235.764404296875,500.1810302734375,Valid,358241231698
20,1205.664794921875,463.21063232421875,Valid,358241242801
21,1174.1363525390625,432.0783386230469,Valid,358241253904
22,1139.624267578125,395.7662658691406,Valid,358241265007
23,1112.907958984375,376.755126953125,Valid,358241276110
24,1075.994384765625,360.8845520019531,Valid,358241287213
25,1022.0864868164062,353.0074462890625,Valid,358241298316
26,959.3494873046875,348.43902587890625,Valid,358241309419
27,880.3556518554688,361.97808837890625,Valid,358241320523
28,818.6436157226562,369.53253173828125,Valid,358241331626
29,774.6358032226562,374.9248046875,Valid,358241342729
30,741.2119750976562,374.3536376953125,Valid,358241353832
31,720.4035034179688,374.0850830078125,Valid,358241364935
32,706.1477661132812,373.1353454589844,Valid,358241376038
33,695.7659301757812,372.2923583984375,Valid,358241387141
34,684.298095703125,371.5947570800781,Valid,358241398244
35,675.18896484375,370.6996765136719,Valid,358241409348
36,669.6289672851562,369.8251647949219,Valid,358241420451
37,665.7532958984375,368.25433349609375,Valid,358241431554
38,662.7780151367188,364.1671142578125,Valid,358241442657
39,662.323486328125,358.5220947265625,Valid,358241453760
40,674.9144287109375,345.32208251953125,Valid,358241464863
41,702.5408325195312,316.9791564941406,Valid,358241475966
42,747.5255737304688,267.63739013671875,Valid,358241487069
43,790.3753662109375,212.2308349609375,Valid,358241498173
44,828.6522827148438,160.0656280517578,Valid,358241509276
45,854.9718627929688,117.62225341796875,Valid,358241520379
