,x,y,validity,timestamp_us
0,878.6968994140625,988.8717041015625,Valid,247249271898
1,884.366455078125,988.7949829101562,Valid,247249283001
2,890.292236328125,988.6904907226562,Valid,247249294104
3,895.28369140625,988.5098266601562,Valid,247249305207
4,899.8416137695312,988.4151000976562,Valid,247249316310
5,903.6528930664062,988.2687377929688,Valid,247249327413
6,907.1777954101562,988.3487548828125,Valid,247249338516
7,910.35595703125,988.4524536132812,Valid,247249349619
8,913.5321655273438,988.2279052734375,Valid,247249360723
9,916.56591796875,987.6076049804688,Valid,247249371826
10,920.2255859375,992.4196166992188,Valid,247249382929
11,917.03271484375,1015.43798828125,Valid,247249394032
12,908.4047241210938,1055.501953125,Valid,247249405135
13,860.4849243164062,1160.064453125,Valid,247249416238
14,-1920.0,-1080.0,Invalid,247249427341
15,-1920.0,-1080.0,Invalid,247249438444
16,-1920.0,-1080.0,Invalid,247249449548
17,-1920.0,-1080.0,Invalid,247249460651
18,-1920.0,-1080.0,Invalid,247249471754
19,914.5280151367188,1082.1602783203125,Valid,247249482857
20,902.8395385742188,1076.4664306640625,Valid,247249493960
21,918.1571044921875,1031.13232421875,Valid,247249505063
22,922.7203369140625,1022.5458984375,Valid,247249516166
23,928.536865234375,1011.13427734375,Valid,247249527269
24,935.366455078125,995.9970703125,Valid,247249538373
25,942.9461059570312,976.3919067382812,Valid,247249549476
26,949.742919921875,964.455078125,Valid,247249560579
27,954.9141235351562,960.4928588867188,Valid,247249571682
28,957.12841796875,952.1903076171875,Valid,247249582785
29,946.6449584960938,927.08447265625,Valid,247249593888
30,921.1870727539062,876.9342651367188,Valid,247249604991
31,849.7691650390625,779.2411499023438,Valid,247249616094
32,770.2073974609375,685.7965087890625,Valid,247249627198
33,706.233642578125,625.977783203125,Valid,247249638301
34,667.3949584960938,586.9180297851562,Valid,247249649404
35,642.2862548828125,562.6614990234375,Valid,247249660507
36,626.6978149414062,545.1759643554688,Valid,247249671610
37,616.6103515625,533.9149169921875,Valid,247249682713
38,609.80517578125,524.216796875,Valid,247249693816
39,605.4031982421875,516.767578125,Valid,247249704919
40,602.169677734375,511.39166259765625,Valid,247249716023
41,600.2779541015625,507.24566650390625,Valid,247249727126
42,599.1466674804688,504.7864990234375,Valid,247249738229
43,598.9037475585938,504.08673095703125,Valid,247249749332
44,599.3646240234375,503.8224792480469,Valid,247249760435
45,600.63525390625,504.4385986328125,Valid,247249771538
46,600.8375854492188,505.2514343261719,Valid,247249782641
47,601.4873046875,505.6173095703125,Valid,247249793744
48,601.3233032226562,506.064208984375,Valid,247249804848
49,602.416259765625,506.5126953125,Valid,247249815951
50,604.2616577148438,507.9479675292969,Valid,247249827054
51,602.25439453125,509.5027770996094,Valid,247249838157
52,588.77587890625,511.5924072265625,Valid,247249849260
53,567.2963256835938,513.6431274414062,Valid,247249860363
54,541.351806640625,515.0669555664062,Valid,247249871466
55,517.4521484375,516.5288696289062,Valid,247249882569
56,496.2177734375,517.2196655273438,Valid,247249893673
57,480.880615234375,518.9207153320312,Valid,247249904776
58,469.8775939941406,519.950439453125,Valid,247249915879
59,462.55804443359375,521.3440551757812,Valid,247249926982
60,456.2552795410156,521.083251953125,Valid,247249938085
61,450.89471435546875,520.5587158203125,Valid,247249949188
62,446.3004150390625,519.9547119140625,Valid,247249960291
63,442.40374755859375,518.8282470703125,Valid,247249971394
64,439.96826171875,518.1422119140625,Valid,247249982498
65,437.9166564941406,517.9214477539062,Valid,247249993601
66,435.6721496582031,518.4226684570312,Valid,247250004704
67,433.29766845703125,518.8012084960938,Valid,247250015807
68,432.3710632324219,519.2456665039062,Valid,247250026910
69,432.65008544921875,520.4634399414062,Valid,247250038013
70,433.234130859375,521.6209716796875,Valid,247250049116
71,434.0103759765625,522.7562255859375,Valid,247250060219
72,434.5721130371094,523.568359375,Valid,247250071323
73,434.7529296875,523.8468627929688,Valid,247250082426
74,433.7967529296875,523.978759765625,Valid,247250093529
